,Unnamed: 0,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code
24122,24122,1901_07_TeamLK_TeamB,147,,149,5333799,255,16
24123,24123,1901_07_TeamLK_TeamB,147,,149,5334249,255,16
89665,89665,1902_08_TeamMJ_TeamB,28,7.0,28,956294,255,16
40510,40510,1902_26_TeamMC_TeamA1,20,8.0,20,874727,3,2
40519,40519,1902_26_TeamMC_TeamA1,22,9.0,22,1034427,255,16
40520,40520,1902_26_TeamMC_TeamA1,22,9.0,22,1035327,255,16
89672,89672,1902_08_TeamMJ_TeamB,29,8.0,29,1001244,255,16
89673,89673,1902_08_TeamMJ_TeamB,29,8.0,29,1002644,255,16
24139,24139,1901_07_TeamLK_TeamB,151,,153,5453249,255,16
24140,24140,1901_07_TeamLK_TeamB,151,,153,5453799,255,16
24141,24141,1901_07_TeamLK_TeamB,151,,153,5455249,255,16
24142,24142,1901_07_TeamLK_TeamB,151,,153,5455649,255,16
73295,73295,1903_25_TeamNK_TeamB,168,52.0,174,6484065,255,16
40528,40528,1902_26_TeamMC_TeamA1,24,10.0,24,1082377,255,16
40529,40529,1902_26_TeamMC_TeamA1,24,10.0,24,1082877,255,16
40530,40530,1902_26_TeamMC_TeamA1,24,10.0,24,1083227,255,16
7763,7763,1901_08_TeamLK_TeamB,19,,19,484693,255,16
7764,7764,1901_08_TeamLK_TeamB,19,,19,486443,255,16
7765,7765,1901_08_TeamLK_TeamB,19,,19,487193,255,16
40531,40531,1902_26_TeamMC_TeamA1,24,10.0,24,1083527,255,16
73296,73296,1903_25_TeamNK_TeamB,168,52.0,174,6485115,255,16
99236,99236,1903_25_TeamNH_TeamA3,39,10.0,40,1186711,255,16
99237,99237,1903_25_TeamNH_TeamA3,39,10.0,40,1188111,255,16
56919,56919,1902_27_TeamMH_TeamA3,315,77.0,315,11232022,255,16
89690,89690,1902_08_TeamMJ_TeamB,34,9.0,34,1144544,255,16
24155,24155,1901_07_TeamLK_TeamB,154,,156,5573599,255,16
24156,24156,1901_07_TeamLK_TeamB,154,,156,5574599,255,16
99238,99238,1903_25_TeamNH_TeamA3,39,10.0,40,1188561,4,2
73313,73313,1903_25_TeamNK_TeamB,172,54.0,179,6644215,255,16
73314,73314,1903_25_TeamNK_TeamB,172,54.0,179,6644765,255,16
73315,73315,1903_25_TeamNK_TeamB,172,54.0,179,6645065,255,16
73316,73316,1903_25_TeamNK_TeamB,172,54.0,179,6645315,255,16
73317,73317,1903_25_TeamNK_TeamB,172,54.0,179,6645615,255,16
73318,73318,1903_25_TeamNK_TeamB,172,54.0,179,6645865,255,16
73319,73319,1903_25_TeamNK_TeamB,172,54.0,179,6646165,255,16
73320,73320,1903_25_TeamNK_TeamB,172,54.0,179,6646415,255,16
73321,73321,1903_25_TeamNK_TeamB,172,54.0,179,6646615,255,16
73322,73322,1903_25_TeamNK_TeamB,172,54.0,179,6646865,255,16
73331,73331,1903_25_TeamNK_TeamB,173,55.0,180,6695065,255,16
73332,73332,1903_25_TeamNK_TeamB,173,55.0,180,6696765,255,16
40566,40566,1902_26_TeamMC_TeamA1,34,13.0,34,1446477,255,16
40567,40567,1902_26_TeamMC_TeamA1,34,13.0,34,1447277,255,16
40568,40568,1902_26_TeamMC_TeamA1,34,13.0,34,1447827,255,16
40569,40569,1902_26_TeamMC_TeamA1,34,13.0,34,1448277,3,2
24192,24192,1901_07_TeamLK_TeamB,164,,166,5982798,255,16
24193,24193,1901_07_TeamLK_TeamB,164,,166,5984348,255,16
24194,24194,1901_07_TeamLK_TeamB,164,,166,5984998,5,2
40581,40581,1902_26_TeamMC_TeamA1,37,14.0,37,1528577,255,16
73358,73358,1903_25_TeamNK_TeamB,179,57.0,186,6921365,255,16
7823,7823,1901_08_TeamLK_TeamB,36,,36,1114242,255,16
73359,73359,1903_25_TeamNK_TeamB,179,57.0,186,6923315,255,16
24209,24209,1901_07_TeamLK_TeamB,168,,170,6092548,255,16
24210,24210,1901_07_TeamLK_TeamB,168,,170,6093398,255,16
73360,73360,1903_25_TeamNK_TeamB,179,57.0,186,6923665,4,2
7830,7830,1901_08_TeamLK_TeamB,37,,37,1147442,255,16
7831,7831,1901_08_TeamLK_TeamB,37,,37,1148592,255,16
7832,7832,1901_08_TeamLK_TeamB,37,,37,1149192,255,16
24223,24223,1901_07_TeamLK_TeamB,171,,173,6216198,255,16
73378,73378,1903_25_TeamNK_TeamB,184,58.0,192,7187615,255,16
73379,73379,1903_25_TeamNK_TeamB,184,58.0,192,7188715,255,16
73380,73380,1903_25_TeamNK_TeamB,184,58.0,192,7189365,5,2
40620,40620,1902_26_TeamMC_TeamA1,48,16.0,48,1880427,255,16
40621,40621,1902_26_TeamMC_TeamA1,48,16.0,48,1880877,255,16
40622,40622,1902_26_TeamMC_TeamA1,48,16.0,48,1881227,255,16
57005,57005,1903_05_TeamND_TeamA2,17,4.0,17,370412,255,16
57006,57006,1903_05_TeamND_TeamA2,17,4.0,17,370762,255,16
40623,40623,1902_26_TeamMC_TeamA1,48,16.0,48,1882327,4,2
73395,73395,1903_25_TeamNK_TeamB,188,59.0,196,7272165,255,16
73396,73396,1903_25_TeamNK_TeamB,188,59.0,196,7272965,255,16
73397,73397,1903_25_TeamNK_TeamB,188,59.0,196,7273465,255,16
73398,73398,1903_25_TeamNK_TeamB,188,59.0,196,7273815,5,2
40638,40638,1902_26_TeamMC_TeamA1,52,17.0,52,1963027,255,16
40639,40639,1902_26_TeamMC_TeamA1,52,17.0,52,1963577,255,16
40640,40640,1902_26_TeamMC_TeamA1,52,17.0,52,1963977,255,16
40641,40641,1902_26_TeamMC_TeamA1,52,17.0,52,1964377,255,16
40642,40642,1902_26_TeamMC_TeamA1,52,17.0,52,1964677,255,16
24258,24258,1901_07_TeamLK_TeamB,182,,184,6641648,255,16
24259,24259,1901_07_TeamLK_TeamB,182,,184,6642798,5,2
89805,89805,1902_08_TeamMJ_TeamB,66,16.0,66,2302644,255,16
89806,89806,1902_08_TeamMJ_TeamB,66,16.0,66,2303294,255,16
89807,89807,1902_08_TeamMJ_TeamB,66,16.0,66,2303744,255,16
89808,89808,1902_08_TeamMJ_TeamB,66,16.0,66,2304094,255,16
89809,89809,1902_08_TeamMJ_TeamB,66,16.0,66,2304494,255,16
40661,40661,1902_26_TeamMC_TeamA1,56,18.0,56,2076677,255,16
40662,40662,1902_26_TeamMC_TeamA1,56,18.0,56,2077227,255,16
40663,40663,1902_26_TeamMC_TeamA1,56,18.0,56,2077677,255,16
24277,24277,1901_07_TeamLK_TeamB,187,,189,6774748,255,16
24278,24278,1901_07_TeamLK_TeamB,187,,189,6775348,255,16
24279,24279,1901_07_TeamLK_TeamB,187,,189,6775798,255,16
40664,40664,1902_26_TeamMC_TeamA1,56,18.0,56,2077877,6,2
7902,7902,1901_08_TeamLK_TeamB,57,,57,1751292,255,16
73443,73443,1903_25_TeamNK_TeamB,202,63.0,210,7849365,255,16
73444,73444,1903_25_TeamNK_TeamB,202,63.0,210,7850415,255,16
73445,73445,1903_25_TeamNK_TeamB,202,63.0,210,7851065,255,16
73446,73446,1903_25_TeamNK_TeamB,202,63.0,210,7851665,255,16
73447,73447,1903_25_TeamNK_TeamB,202,63.0,210,7851915,255,16
73448,73448,1903_25_TeamNK_TeamB,202,63.0,210,7852315,255,16
73449,73449,1903_25_TeamNK_TeamB,202,63.0,210,7852615,255,16
24298,24298,1901_07_TeamLK_TeamB,192,,194,6984848,255,16
24299,24299,1901_07_TeamLK_TeamB,192,,194,6985348,255,16
89836,89836,1902_08_TeamMJ_TeamB,73,19.0,73,2631944,255,16
89837,89837,1902_08_TeamMJ_TeamB,73,19.0,73,2632544,255,16
89838,89838,1902_08_TeamMJ_TeamB,73,19.0,73,2632994,255,16
89839,89839,1902_08_TeamMJ_TeamB,73,19.0,73,2633444,255,16
89840,89840,1902_08_TeamMJ_TeamB,73,19.0,73,2633694,255,16
7923,7923,1901_08_TeamLK_TeamB,62,,62,1877742,255,16
7924,7924,1901_08_TeamLK_TeamB,62,,62,1878542,255,16
7925,7925,1901_08_TeamLK_TeamB,62,,62,1878892,6,2
24311,24311,1901_07_TeamLK_TeamB,194,,196,7165097,255,16
24312,24312,1901_07_TeamLK_TeamB,194,,196,7165897,255,16
24313,24313,1901_07_TeamLK_TeamB,194,,196,7166397,255,16
24314,24314,1901_07_TeamLK_TeamB,194,,196,7166647,6,2
57087,57087,1903_05_TeamND_TeamA2,40,10.0,40,1152962,255,16
57088,57088,1903_05_TeamND_TeamA2,40,10.0,40,1153662,255,16
57089,57089,1903_05_TeamND_TeamA2,40,10.0,40,1154162,255,16
57090,57090,1903_05_TeamND_TeamA2,40,10.0,40,1154512,255,16
57091,57091,1903_05_TeamND_TeamA2,40,10.0,40,1154812,255,16
57092,57092,1903_05_TeamND_TeamA2,40,10.0,40,1155112,255,16
57093,57093,1903_05_TeamND_TeamA2,40,10.0,40,1155362,255,16
7944,7944,1901_08_TeamLK_TeamB,67,,67,2126991,255,16
40712,40712,1902_26_TeamMC_TeamA1,71,21.0,71,2545527,255,16
40713,40713,1902_26_TeamMC_TeamA1,71,21.0,71,2547277,3,2
60196,60196,1902_13_TeamMK_TeamB,130,,130,4617460,5,2
73489,73489,1903_25_TeamNK_TeamB,212,68.0,220,8246015,255,16
7954,7954,1901_08_TeamLK_TeamB,69,,69,2190141,255,16
40723,40723,1902_26_TeamMC_TeamA1,74,22.0,74,2603727,255,16
73490,73490,1903_25_TeamNK_TeamB,212,68.0,220,8246665,255,16
57113,57113,1903_05_TeamND_TeamA2,46,11.0,46,1302362,255,16
57114,57114,1903_05_TeamND_TeamA2,46,11.0,46,1302712,255,16
57115,57115,1903_05_TeamND_TeamA2,46,11.0,46,1303062,255,16
57116,57116,1903_05_TeamND_TeamA2,46,11.0,46,1303312,255,16
24350,24350,1901_07_TeamLK_TeamB,205,,207,7446997,255,16
24351,24351,1901_07_TeamLK_TeamB,205,,207,7447897,255,16
89887,89887,1902_08_TeamMJ_TeamB,86,22.0,86,3109694,255,16
89888,89888,1902_08_TeamMJ_TeamB,86,22.0,86,3111044,255,16
40738,40738,1902_26_TeamMC_TeamA1,76,23.0,76,2783427,255,16
40739,40739,1902_26_TeamMC_TeamA1,76,23.0,76,2783927,255,16
40740,40740,1902_26_TeamMC_TeamA1,76,23.0,76,2784327,255,16
89889,89889,1902_08_TeamMJ_TeamB,86,22.0,86,3111694,255,16
7975,7975,1901_08_TeamLK_TeamB,74,,74,2435991,255,16
7976,7976,1901_08_TeamLK_TeamB,74,,74,2436591,255,16
40747,40747,1902_26_TeamMC_TeamA1,77,24.0,77,2812977,255,16
40748,40748,1902_26_TeamMC_TeamA1,77,24.0,77,2814677,255,16
73515,73515,1903_25_TeamNK_TeamB,219,70.0,228,8597565,255,16
73516,73516,1903_25_TeamNK_TeamB,219,70.0,228,8599115,255,16
73517,73517,1903_25_TeamNK_TeamB,219,70.0,228,8599615,4,2
8001,8001,1901_08_TeamLK_TeamB,81,,81,2732991,255,16
8002,8002,1901_08_TeamLK_TeamB,81,,81,2733641,255,16
57157,57157,1903_05_TeamND_TeamA2,57,13.0,57,1546212,255,16
57158,57158,1903_05_TeamND_TeamA2,57,13.0,57,1546612,4,2
89931,89931,1902_08_TeamMJ_TeamB,99,25.0,99,3614694,255,16
89932,89932,1902_08_TeamMJ_TeamB,99,25.0,99,3615944,255,16
89933,89933,1902_08_TeamMJ_TeamB,99,25.0,99,3616594,255,16
89934,89934,1902_08_TeamMJ_TeamB,99,25.0,99,3617044,255,16
8015,8015,1901_08_TeamLK_TeamB,84,,84,2800091,255,16
8016,8016,1901_08_TeamLK_TeamB,84,,84,2801691,255,16
89935,89935,1902_08_TeamMJ_TeamB,99,25.0,99,3617494,3,2
8017,8017,1901_08_TeamLK_TeamB,84,,84,2802141,4,2
73560,73560,1903_25_TeamNK_TeamB,232,73.0,241,8923915,255,16
73561,73561,1903_25_TeamNK_TeamB,232,73.0,241,8924415,255,16
57180,57180,1903_05_TeamND_TeamA2,63,15.0,63,1777212,255,16
24413,24413,1901_07_TeamLK_TeamB,223,,225,8405896,255,16
24414,24414,1901_07_TeamLK_TeamB,223,,225,8406496,255,16
73585,73585,1903_25_TeamNK_TeamB,237,74.0,247,9068815,255,16
73586,73586,1903_25_TeamNK_TeamB,237,74.0,247,9069165,255,16
73587,73587,1903_25_TeamNK_TeamB,237,74.0,247,9069415,5,2
89972,89972,1902_08_TeamMJ_TeamB,108,27.0,108,3959094,255,16
89973,89973,1902_08_TeamMJ_TeamB,108,27.0,108,3959594,255,16
40822,40822,1902_26_TeamMC_TeamA1,98,29.0,98,3486127,255,16
40823,40823,1902_26_TeamMC_TeamA1,98,29.0,98,3487027,255,16
40824,40824,1902_26_TeamMC_TeamA1,98,29.0,98,3487577,255,16
40825,40825,1902_26_TeamMC_TeamA1,98,29.0,98,3488027,255,16
57206,57206,1903_05_TeamND_TeamA2,70,17.0,70,1967412,255,16
89974,89974,1902_08_TeamMJ_TeamB,108,27.0,108,3960044,255,16
89975,89975,1902_08_TeamMJ_TeamB,108,27.0,108,3960344,6,2
8062,8062,1901_08_TeamLK_TeamB,98,,98,3215890,255,16
8063,8063,1901_08_TeamLK_TeamB,98,,98,3216690,255,16
8064,8064,1901_08_TeamLK_TeamB,98,,98,3217290,255,16
8065,8065,1901_08_TeamLK_TeamB,98,,98,3217690,255,16
8066,8066,1901_08_TeamLK_TeamB,98,,98,3218040,255,16
57220,57220,1903_05_TeamND_TeamA2,73,18.0,73,2065462,255,16
8082,8082,1901_08_TeamLK_TeamB,102,,102,3317940,255,16
8083,8083,1901_08_TeamLK_TeamB,102,,102,3318940,255,16
40850,40850,1902_26_TeamMC_TeamA1,105,31.0,105,3779927,255,16
73620,73620,1903_25_TeamNK_TeamB,247,75.0,257,9348015,255,16
90011,90011,1902_08_TeamMJ_TeamB,119,30.0,119,4310894,255,16
90012,90012,1902_08_TeamMJ_TeamB,119,30.0,119,4311644,255,16
90013,90013,1902_08_TeamMJ_TeamB,119,30.0,119,4312044,255,16
40866,40866,1902_26_TeamMC_TeamA1,109,32.0,109,3865827,255,16
40867,40867,1902_26_TeamMC_TeamA1,109,32.0,109,3866377,255,16
73634,73634,1903_25_TeamNK_TeamB,250,76.0,260,9582765,255,16
73635,73635,1903_25_TeamNK_TeamB,250,76.0,260,9583765,255,16
90029,90029,1902_08_TeamMJ_TeamB,123,31.0,123,4406744,255,16
90030,90030,1902_08_TeamMJ_TeamB,123,31.0,123,4407694,255,16
90031,90031,1902_08_TeamMJ_TeamB,123,31.0,123,4407944,5,2
8115,8115,1901_08_TeamLK_TeamB,111,,111,3582940,255,16
8116,8116,1901_08_TeamLK_TeamB,111,,111,3584290,255,16
8117,8117,1901_08_TeamLK_TeamB,111,,111,3585040,255,16
40885,40885,1902_26_TeamMC_TeamA1,113,,113,3960427,255,16
40886,40886,1902_26_TeamMC_TeamA1,113,,113,3961027,255,16
40887,40887,1902_26_TeamMC_TeamA1,113,,113,3961327,255,16
24500,24500,1901_07_TeamLK_TeamB,248,,250,9292095,255,16
24501,24501,1901_07_TeamLK_TeamB,248,,250,9294045,255,16
24506,24506,1901_07_TeamLK_TeamB,249,,251,9380195,255,16
8118,8118,1901_08_TeamLK_TeamB,111,,111,3585090,6,2
24507,24507,1901_07_TeamLK_TeamB,249,,251,9380895,4,2
40895,40895,1902_26_TeamMC_TeamA1,115,34.0,115,4015027,255,16
40896,40896,1902_26_TeamMC_TeamA1,115,34.0,115,4016327,5,2
73665,73665,1903_25_TeamNK_TeamB,255,79.0,265,9858615,255,16
73666,73666,1903_25_TeamNK_TeamB,255,79.0,265,9859215,255,16
73667,73667,1903_25_TeamNK_TeamB,255,79.0,265,9859515,255,16
73668,73668,1903_25_TeamNK_TeamB,255,79.0,265,9859765,255,16
73669,73669,1903_25_TeamNK_TeamB,255,79.0,265,9860015,255,16
73670,73670,1903_25_TeamNK_TeamB,255,79.0,265,9860215,255,16
73671,73671,1903_25_TeamNK_TeamB,255,79.0,265,9860465,255,16
73672,73672,1903_25_TeamNK_TeamB,255,79.0,265,9860765,255,16
73673,73673,1903_25_TeamNK_TeamB,255,79.0,265,9861065,255,16
73674,73674,1903_25_TeamNK_TeamB,255,79.0,265,9861365,255,16
8139,8139,1901_08_TeamLK_TeamB,117,,117,3866190,255,16
8140,8140,1901_08_TeamLK_TeamB,117,,117,3867140,255,16
73675,73675,1903_25_TeamNK_TeamB,255,79.0,265,9861615,255,16
73676,73676,1903_25_TeamNK_TeamB,255,79.0,265,9861865,255,16
24519,24519,1902_23_TeamMA_TeamA1,3,1.0,3,39688,255,16
24520,24520,1902_23_TeamMA_TeamA1,3,1.0,3,41288,255,16
24521,24521,1902_23_TeamMA_TeamA1,3,1.0,3,42188,255,16
40914,40914,1902_26_TeamMC_TeamA1,120,35.0,120,4219427,255,16
40915,40915,1902_26_TeamMC_TeamA1,120,35.0,120,4220627,255,16
8141,8141,1901_08_TeamLK_TeamB,117,,117,3867690,6,2
40916,40916,1902_26_TeamMC_TeamA1,120,35.0,120,4221277,6,2
24534,24534,1902_23_TeamMA_TeamA1,6,2.0,6,102988,255,16
24535,24535,1902_23_TeamMA_TeamA1,6,2.0,6,104188,255,16
73688,73688,1903_25_TeamNK_TeamB,257,80.0,267,9916515,255,16
73689,73689,1903_25_TeamNK_TeamB,257,80.0,267,9917115,255,16
73690,73690,1903_25_TeamNK_TeamB,257,80.0,267,9917565,255,16
90071,90071,1902_08_TeamMJ_TeamB,133,33.0,133,4871394,255,16
90072,90072,1902_08_TeamMJ_TeamB,133,33.0,133,4872644,255,16
24536,24536,1902_23_TeamMA_TeamA1,6,2.0,6,104788,4,2
90073,90073,1902_08_TeamMJ_TeamB,133,33.0,133,4873194,4,2
73699,73699,1903_25_TeamNK_TeamB,258,81.0,268,9958365,255,16
73700,73700,1903_25_TeamNK_TeamB,258,81.0,268,9958765,255,16
73701,73701,1903_25_TeamNK_TeamB,258,81.0,268,9959115,255,16
73702,73702,1903_25_TeamNK_TeamB,258,81.0,268,9959465,255,16
73703,73703,1903_25_TeamNK_TeamB,258,81.0,268,9959715,255,16
73704,73704,1903_25_TeamNK_TeamB,258,81.0,268,9960015,255,16
73705,73705,1903_25_TeamNK_TeamB,258,81.0,268,9960315,4,2
8175,8175,1901_08_TeamLK_TeamB,126,,126,4185239,255,16
8176,8176,1901_08_TeamLK_TeamB,126,,126,4185789,255,16
8177,8177,1901_08_TeamLK_TeamB,126,,126,4186139,255,16
8178,8178,1901_08_TeamLK_TeamB,126,,126,4186539,255,16
8179,8179,1901_08_TeamLK_TeamB,126,,126,4186989,255,16
8180,8180,1901_08_TeamLK_TeamB,126,,126,4187289,255,16
8181,8181,1901_08_TeamLK_TeamB,126,,126,4187639,255,16
8182,8182,1901_08_TeamLK_TeamB,126,,126,4187939,255,16
8183,8183,1901_08_TeamLK_TeamB,126,,126,4188289,255,16
73726,73726,1903_14_TeamNG_TeamA3,6,2.0,6,126332,255,16
73727,73727,1903_14_TeamNG_TeamA3,6,2.0,6,127882,255,16
73740,73740,1903_14_TeamNG_TeamA3,9,3.0,9,188532,255,16
73741,73741,1903_14_TeamNG_TeamA3,9,3.0,9,188882,255,16
73742,73742,1903_14_TeamNG_TeamA3,9,3.0,9,188932,5,2
73758,73758,1903_14_TeamNG_TeamA3,13,5.0,13,420482,255,16
73759,73759,1903_14_TeamNG_TeamA3,13,5.0,13,422032,255,16
73760,73760,1903_14_TeamNG_TeamA3,13,5.0,13,422732,255,16
73761,73761,1903_14_TeamNG_TeamA3,13,5.0,13,423182,255,16
90143,90143,1902_08_TeamMJ_TeamB,155,38.0,155,5981044,255,16
8227,8227,1901_08_TeamLK_TeamB,139,,139,4689039,255,16
8228,8228,1901_08_TeamLK_TeamB,139,,139,4690189,255,16
90144,90144,1902_08_TeamMJ_TeamB,155,38.0,155,5981844,255,16
90145,90145,1902_08_TeamMJ_TeamB,155,38.0,155,5982344,255,16
73762,73762,1903_14_TeamNG_TeamA3,13,5.0,13,423332,6,2
8229,8229,1901_08_TeamLK_TeamB,139,,139,4690739,6,2
24622,24622,1902_23_TeamMA_TeamA1,31,7.0,31,881438,255,16
41007,41007,1902_26_TeamMC_TeamA1,149,40.0,149,4987377,255,16
41008,41008,1902_26_TeamMC_TeamA1,149,40.0,149,4987827,255,16
41009,41009,1902_26_TeamMC_TeamA1,149,40.0,149,4988127,255,16
41010,41010,1902_26_TeamMC_TeamA1,149,40.0,149,4988427,255,16
90158,90158,1902_08_TeamMJ_TeamB,158,39.0,158,6113994,255,16
8244,8244,1901_08_TeamLK_TeamB,143,,143,4908739,255,16
8245,8245,1901_08_TeamLK_TeamB,143,,143,4909489,255,16
90159,90159,1902_08_TeamMJ_TeamB,158,39.0,158,6114494,255,16
90160,90160,1902_08_TeamMJ_TeamB,158,39.0,158,6114844,255,16
24632,24632,1902_23_TeamMA_TeamA1,33,8.0,33,1047838,255,16
24633,24633,1902_23_TeamMA_TeamA1,33,8.0,33,1048688,255,16
41018,41018,1902_26_TeamMC_TeamA1,150,41.0,150,5028177,255,16
41019,41019,1902_26_TeamMC_TeamA1,150,41.0,150,5029177,255,16
90168,90168,1902_08_TeamMJ_TeamB,160,40.0,160,6307994,255,16
90169,90169,1902_08_TeamMJ_TeamB,160,40.0,160,6309294,255,16
63512,63512,1903_20_TeamNL_TeamB,102,28.0,102,3380366,4,2
8255,8255,1901_08_TeamLK_TeamB,145,,145,4962739,255,16
8256,8256,1901_08_TeamLK_TeamB,145,,145,4963489,255,16
8257,8257,1901_08_TeamLK_TeamB,145,,145,4963889,255,16
8258,8258,1901_08_TeamLK_TeamB,145,,145,4964339,255,16
73793,73793,1903_14_TeamNG_TeamA3,22,8.0,22,732482,255,16
73794,73794,1903_14_TeamNG_TeamA3,22,8.0,22,733432,255,16
73795,73795,1903_14_TeamNG_TeamA3,22,8.0,22,733982,255,16
73796,73796,1903_14_TeamNG_TeamA3,22,8.0,22,734332,255,16
57410,57410,1903_05_TeamND_TeamA2,127,30.0,127,3779612,255,16
21180,21180,1903_22_TeamNA_TeamA1,76,19.0,77,2148513,4,2
90185,90185,1902_08_TeamMJ_TeamB,164,41.0,164,6411394,255,16
90186,90186,1902_08_TeamMJ_TeamB,164,41.0,164,6411844,255,16
90187,90187,1902_08_TeamMJ_TeamB,164,41.0,164,6411944,5,2
41039,41039,1902_26_TeamMC_TeamA1,156,43.0,156,5251527,255,16
41040,41040,1902_26_TeamMC_TeamA1,156,43.0,156,5252627,255,16
41041,41041,1902_26_TeamMC_TeamA1,156,43.0,156,5253227,255,16
41042,41042,1902_26_TeamMC_TeamA1,156,43.0,156,5253777,255,16
24657,24657,1902_23_TeamMA_TeamA1,39,10.0,39,1209688,255,16
24658,24658,1902_23_TeamMA_TeamA1,39,10.0,39,1210888,255,16
24659,24659,1902_23_TeamMA_TeamA1,39,10.0,39,1211688,255,16
24660,24660,1902_23_TeamMA_TeamA1,39,10.0,39,1212338,6,2
8279,8279,1901_08_TeamLK_TeamB,150,,150,5119988,255,16
8280,8280,1901_08_TeamLK_TeamB,150,,150,5120488,3,2
14670,14670,1903_17_TeamNI_TeamA3,203,59.0,203,7281663,6,2
57447,57447,1903_05_TeamND_TeamA2,138,33.0,138,4151012,255,16
41064,41064,1902_26_TeamMC_TeamA1,161,44.0,161,5535327,255,16
41065,41065,1902_26_TeamMC_TeamA1,161,44.0,161,5536077,255,16
41066,41066,1902_26_TeamMC_TeamA1,161,44.0,161,5536577,255,16
57448,57448,1903_05_TeamND_TeamA2,138,33.0,138,4151962,255,16
24681,24681,1902_23_TeamMA_TeamA1,45,11.0,45,1363638,255,16
24682,24682,1902_23_TeamMA_TeamA1,45,11.0,45,1364438,255,16
24683,24683,1902_23_TeamMA_TeamA1,45,11.0,45,1364888,255,16
24684,24684,1902_23_TeamMA_TeamA1,45,11.0,45,1365388,255,16
8305,8305,1901_08_TeamLK_TeamB,158,,158,5453538,255,16
8306,8306,1901_08_TeamLK_TeamB,158,,158,5455238,255,16
8307,8307,1901_08_TeamLK_TeamB,158,,158,5455988,255,16
8308,8308,1901_08_TeamLK_TeamB,158,,158,5456438,6,2
41086,41086,1902_26_TeamMC_TeamA1,166,45.0,166,5641327,255,16
41087,41087,1902_26_TeamMC_TeamA1,166,45.0,166,5641727,255,16
41088,41088,1902_26_TeamMC_TeamA1,166,45.0,166,5642177,255,16
41089,41089,1902_26_TeamMC_TeamA1,166,45.0,166,5642527,255,16
57479,57479,1903_05_TeamND_TeamA2,147,34.0,147,4381612,255,16
24712,24712,1902_23_TeamMA_TeamA1,53,13.0,53,1628038,255,16
24713,24713,1902_23_TeamMA_TeamA1,53,13.0,53,1628888,255,16
57480,57480,1903_05_TeamND_TeamA2,147,34.0,147,4382662,255,16
57481,57481,1903_05_TeamND_TeamA2,147,34.0,147,4383312,255,16
57482,57482,1903_05_TeamND_TeamA2,147,34.0,147,4383712,255,16
90248,90248,1902_08_TeamMJ_TeamB,181,45.0,181,7132694,255,16
90249,90249,1902_08_TeamMJ_TeamB,181,45.0,181,7133344,255,16
73871,73871,1903_14_TeamNG_TeamA3,45,12.0,45,1391932,255,16
73872,73872,1903_14_TeamNG_TeamA3,45,12.0,45,1392632,255,16
73873,73873,1903_14_TeamNG_TeamA3,45,12.0,45,1393282,255,16
73874,73874,1903_14_TeamNG_TeamA3,45,12.0,45,1393782,255,16
90250,90250,1902_08_TeamMJ_TeamB,181,45.0,181,7133844,255,16
8340,8340,1901_08_TeamLK_TeamB,167,,167,5802688,255,16
8341,8341,1901_08_TeamLK_TeamB,167,,167,5803038,255,16
8342,8342,1901_08_TeamLK_TeamB,167,,167,5803438,255,16
41108,41108,1902_26_TeamMC_TeamA1,171,46.0,171,5816077,255,16
41109,41109,1902_26_TeamMC_TeamA1,171,46.0,171,5816977,255,16
90261,90261,1902_08_TeamMJ_TeamB,183,46.0,183,7189244,255,16
90262,90262,1902_08_TeamMJ_TeamB,183,46.0,183,7189994,255,16
73875,73875,1903_14_TeamNG_TeamA3,45,12.0,45,1394132,4,2
41116,41116,1902_26_TeamMC_TeamA1,172,47.0,172,5901127,255,16
41132,41132,1902_26_TeamMC_TeamA1,176,48.0,176,6185927,255,16
73912,73912,1903_14_TeamNG_TeamA3,56,15.0,56,1710532,255,16
73913,73913,1903_14_TeamNG_TeamA3,56,15.0,56,1711132,255,16
73914,73914,1903_14_TeamNG_TeamA3,56,15.0,56,1711482,255,16
73915,73915,1903_14_TeamNG_TeamA3,56,15.0,56,1711782,255,16
73916,73916,1903_14_TeamNG_TeamA3,56,15.0,56,1712082,255,16
73917,73917,1903_14_TeamNG_TeamA3,56,15.0,56,1712182,5,2
41150,41150,1902_26_TeamMC_TeamA1,180,49.0,180,6299427,255,16
41151,41151,1902_26_TeamMC_TeamA1,180,49.0,180,6300227,255,16
41152,41152,1902_26_TeamMC_TeamA1,180,49.0,180,6300677,255,16
90303,90303,1902_08_TeamMJ_TeamB,195,49.0,195,7670044,255,16
90304,90304,1902_08_TeamMJ_TeamB,195,49.0,195,7670544,255,16
90305,90305,1902_08_TeamMJ_TeamB,195,49.0,195,7670794,255,16
90306,90306,1902_08_TeamMJ_TeamB,195,49.0,195,7671044,255,16
90307,90307,1902_08_TeamMJ_TeamB,195,49.0,195,7671144,3,2
24782,24782,1902_23_TeamMA_TeamA1,74,18.0,74,2320288,255,16
24783,24783,1902_23_TeamMA_TeamA1,74,18.0,74,2321038,255,16
24784,24784,1902_23_TeamMA_TeamA1,74,18.0,74,2321538,255,16
24785,24785,1902_23_TeamMA_TeamA1,74,18.0,74,2321888,255,16
8404,8404,1901_08_TeamLK_TeamB,184,,185,6571587,255,16
8405,8405,1901_08_TeamLK_TeamB,184,,185,6572137,255,16
